month,name_zh,value,lastValue,tong,huan,ratio,lat,lon,group_zh,subGroup_zh,name,area_zh,area
201504,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201503,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201502,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201501,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201412,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201411,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201410,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201409,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201408,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201407,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201406,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201405,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201404,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201403,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201402,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201401,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201312,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201311,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201310,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201309,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201308,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201307,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201306,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201305,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201304,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201303,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201302,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201301,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201212,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201211,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201210,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201209,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201208,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201207,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201206,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201205,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201204,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201203,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201202,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201201,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201112,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201111,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201110,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201109,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201108,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201107,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201106,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201105,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201104,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201103,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201102,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201101,丽水,4188,4188,0,0,0,28.46767,119.9,东亚,中国,Lishui,华东,Huadong
201912,武汉,17578,18323,0,0,12.12,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201911,武汉,18323,17982,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201910,武汉,17982,18173,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201909,武汉,18173,18111,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201908,武汉,18111,17942,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201907,武汉,17942,17940,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201906,武汉,17940,17961,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201905,武汉,17961,18253,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201904,武汉,18253,18554,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201903,武汉,18554,18581,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201902,武汉,18581,17814,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201901,武汉,17814,18314,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201812,武汉,18314,17943,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201811,武汉,17943,18310,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201810,武汉,18310,18380,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201809,武汉,18380,16856,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201808,武汉,16856,16737,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201807,武汉,16737,16590,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201806,武汉,16590,16524,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201805,武汉,16524,16484,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201804,武汉,16484,16403,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201803,武汉,16403,16264,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201802,武汉,16264,16255,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201801,武汉,16255,16260,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201712,武汉,16260,16245,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201711,武汉,16245,16155,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201710,武汉,16155,16069,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201709,武汉,16069,15942,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201708,武汉,15942,15779,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201707,武汉,15779,15493,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201706,武汉,15493,15276,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201705,武汉,15276,15024,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201704,武汉,15024,14680,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201703,武汉,14680,14117,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201702,武汉,14117,13987,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201701,武汉,13987,13876,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201612,武汉,13876,13476,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201611,武汉,13476,12564,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201610,武汉,12564,11735,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201609,武汉,11735,11429,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201608,武汉,11429,11269,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201607,武汉,11269,11102,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201606,武汉,11102,10760,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201605,武汉,10760,10478,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201604,武汉,10478,10224,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201603,武汉,10224,10001,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201602,武汉,10001,10001,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201601,武汉,10001,10001,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201512,武汉,10001,10001,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201511,武汉,10001,9935,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201510,武汉,9935,9829,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201509,武汉,9829,9720,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201508,武汉,9720,9564,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201507,武汉,9564,9452,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201506,武汉,9452,9445,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201505,武汉,9445,9418,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201504,武汉,9418,9339,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201503,武汉,9339,9287,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201502,武汉,9287,9271,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201501,武汉,9271,9248,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201412,武汉,9248,9236,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201411,武汉,9236,9187,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201410,武汉,9187,9136,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201409,武汉,9136,9146,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201408,武汉,9146,9155,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201407,武汉,9155,9220,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201406,武汉,9220,9257,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201405,武汉,9257,9182,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201404,武汉,9182,9063,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201403,武汉,9063,8955,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201402,武汉,8955,8901,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201401,武汉,8901,8833,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201312,武汉,8833,8716,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201311,武汉,8716,8614,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201310,武汉,8614,8524,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201309,武汉,8524,8477,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201308,武汉,8477,8390,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201307,武汉,8390,8306,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201306,武汉,8306,8259,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201305,武汉,8259,8265,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201304,武汉,8265,8175,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201303,武汉,8175,8098,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201302,武汉,8098,8052,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201301,武汉,8052,8005,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201212,武汉,8005,7966,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201211,武汉,7966,7941,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201210,武汉,7941,7900,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201209,武汉,7900,7852,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201208,武汉,7852,7800,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201207,武汉,7800,7773,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201206,武汉,7773,7775,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201205,武汉,7775,7781,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201204,武汉,7781,7755,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201203,武汉,7755,7763,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201202,武汉,7763,7820,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201201,武汉,7820,7861,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201112,武汉,7861,7897,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201111,武汉,7897,7914,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201110,武汉,7914,7862,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201109,武汉,7862,7817,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201108,武汉,7817,7799,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201107,武汉,7799,7767,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201106,武汉,7767,7738,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201105,武汉,7738,7715,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201104,武汉,7715,7566,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201103,武汉,7566,7289,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201102,武汉,7289,7108,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201101,武汉,7108,7108,0,0,0,30.593,114.3,东亚,中国,Wuhan,华中,Huazhong
201912,金华,17286,16930,0,0,15.97,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201911,金华,16930,17162,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201910,金华,17162,16910,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201909,金华,16910,16412,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201908,金华,16412,16431,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201907,金华,16431,16812,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201906,金华,16812,16581,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201905,金华,16581,16220,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201904,金华,16220,16741,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201903,金华,16741,16611,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201902,金华,16611,17570,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201901,金华,17570,16343,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201812,金华,16343,16422,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201811,金华,16422,16352,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201810,金华,16352,16683,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201809,金华,16683,17898,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201808,金华,17898,17560,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201807,金华,17560,17227,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201806,金华,17227,16530,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201805,金华,16530,15695,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201804,金华,15695,15140,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201803,金华,15140,14849,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201802,金华,14849,14657,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201801,金华,14657,14505,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201712,金华,14505,14191,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201711,金华,14191,14012,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201710,金华,14012,14016,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201709,金华,14016,13398,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201708,金华,13398,13067,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201707,金华,13067,13075,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201706,金华,13075,12269,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201705,金华,12269,10721,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201704,金华,10721,10393,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201703,金华,10393,9778,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201702,金华,9778,10742,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201701,金华,10742,10393,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201612,金华,10393,10476,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201611,金华,10476,10122,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201610,金华,10122,10106,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201609,金华,10106,10229,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201608,金华,10229,10281,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201607,金华,10281,10132,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201606,金华,10132,10293,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201605,金华,10293,9874,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201604,金华,9874,9999,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201603,金华,9999,9825,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201602,金华,9825,9923,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201601,金华,9923,9923,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201512,金华,9923,8913,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201511,金华,8913,9840,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201510,金华,9840,9505,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201509,金华,9505,9692,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201508,金华,9692,10323,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201507,金华,10323,10186,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201506,金华,10186,10019,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201505,金华,10019,9623,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201504,金华,9623,9623,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201503,金华,9523,9423,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201502,金华,9423,9323,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201501,金华,9323,9223,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201412,金华,9223,9123,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201411,金华,9123,9023,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201410,金华,9023,8923,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201409,金华,8923,8823,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201408,金华,8823,8723,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201407,金华,8723,8623,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201406,金华,8623,8523,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201405,金华,8523,8423,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201404,金华,8423,8323,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201403,金华,8323,8223,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201402,金华,8223,8123,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201401,金华,8123,8023,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201312,金华,8023,7923,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201311,金华,7923,7823,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201310,金华,7823,7723,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201309,金华,7723,7623,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201308,金华,7623,7523,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201307,金华,7523,7423,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201306,金华,7423,7323,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201305,金华,7323,7223,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201304,金华,7223,7123,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201303,金华,7123,7023,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201302,金华,7023,6923,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201301,金华,6923,6823,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201212,金华,6823,6723,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201211,金华,6723,6623,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201210,金华,6623,6523,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201209,金华,6523,6423,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201208,金华,6423,6323,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201207,金华,6323,6223,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201206,金华,6223,6123,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201205,金华,6123,6023,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201204,金华,6023,5923,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201203,金华,5923,5823,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201202,金华,5823,5723,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201201,金华,5723,5623,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201112,金华,5623,5523,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201111,金华,5523,5423,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201110,金华,5423,5323,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201109,金华,5323,5223,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201108,金华,5223,5123,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201107,金华,5123,5023,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
201106,金华,5023,4923,0,0,0,29.079,119.647,东亚,中国,Jinhua,华东,Huadong
